,player_id,name,current_club_id,date_of_birth,position,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,last_season,year_of_birth,age,year,total_goals,total_yellow_cards,total_red_cards,total_minutes_played,total_assists,total_games_played,performance_career,total_goals_cur_club,total_yellow_cards_cur_club,total_red_cards_cur_club,total_minutes_played_cur_club,total_assists_cur_club,total_goals_2022,total_yellow_cards_2022,total_red_cards_2022,total_minutes_played_2022,total_assists_2022,games_played_2022,performance_2022,total_goals_2020,total_yellow_cards_2020,total_red_cards_2020,total_minutes_played_2020,total_assists_2020,games_played_2020,performance_2020,improved_performance,raw_performance_score,normalised_performance_score
735,251345,Görkem Saglam,11688,1998-04-11,Attack,600000.0,700000.0,2024-06-30,2022,1998,24,4,5,9,0,3834,8,66,398.859090909091,1,2,0,641,0,2,4,0,2145,4,40,225.26250000000002,1,1,0,1181,4,24,126.67083333333335,1,664.0774621212122,9.633485133542626
736,190941,Ángelo Sagal,2832,1993-04-18,Attack,1300000.0,2300000.0,2023-06-30,2022,1993,29,3,5,11,0,2808,2,45,292.99,3,6,0,1913,2,5,9,0,2614,2,42,273.37380952380954,2,3,0,701,0,13,77.2423076923077,1,633.849746115953,9.194984703446025
737,534706,Rahmetullah Berisbek,11688,1999-03-22,Midfield,400000.0,625000.0,2025-06-30,2022,1999,23,6,2,2,0,1342,1,56,142.44642857142858,1,0,0,200,0,1,1,0,707,0,27,76.01851851851852,0,1,0,507,0,14,55.57142857142858,1,240.95285541752935,3.4953990806056447
738,296422,Fodé Ballo-Touré,5,1997-01-03,Defender,3500000.0,12000000.0,2025-06-30,2022,1997,25,6,1,22,1,8434,9,127,857.8909448818898,1,2,0,331,0,1,5,0,1035,3,34,109.04411764705883,0,3,0,704,3,26,75.25769230769231,1,667.8893412192255,9.688782418447126
739,338226,Hayrullah Bilazer,11688,1995-05-20,Defender,1300000.0,1300000.0,2023-06-30,2022,1995,27,3,1,5,0,3050,3,42,315.56190476190477,1,2,0,2345,1,1,3,0,2525,3,36,262.7138888888889,0,1,0,180,2,7,21.22142857142857,1,573.1287698412698,8.314131707218927
740,313359,Alexis Pérez,11688,1994-03-25,Defender,1700000.0,2000000.0,2023-06-30,2022,1994,28,3,2,13,2,4690,1,53,479.4990566037736,2,7,1,2782,0,2,12,1,4312,1,48,441.8833333333334,0,5,0,1530,1,17,162.54999999999998,1,1065.1780997304581,15.452078972159988
741,289713,Mamadou Fall,10484,1991-12-31,Attack,1700000.0,2000000.0,2024-06-30,2022,1991,31,8,35,14,1,12191,15,175,1257.016285714286,3,6,0,2312,3,9,8,0,3564,3,56,371.41428571428577,6,2,0,1252,0,24,134.51666666666668,1,1320.2752703533029,19.15266352889865
742,388913,Murat Cem Akpinar,11688,1999-01-24,Midfield,375000.0,375000.0,2023-06-30,2022,1999,23,4,1,4,0,566,0,26,60.926923076923075,0,3,0,482,0,0,3,0,529,0,16,57.35625,0,0,0,2,0,1,0.5,1,117.08479306020067,1.6984985602530196
743,85352,Yunus Malli,10484,1992-02-24,Attack,400000.0,13000000.0,2023-06-30,2022,1992,30,10,32,9,0,13311,26,216,1374.5125,0,0,0,130,0,0,1,0,629,0,29,67.91896551724139,0,0,0,459,0,16,50.368750000000006,1,839.6701149425288,12.180731963920238
744,56416,Dries Mertens,141,1987-05-06,Attack,3400000.0,32000000.0,2023-06-30,2022,1987,35,10,140,46,1,22352,76,370,2336.8410810810815,3,3,0,939,1,21,7,0,3499,5,72,369.15972222222223,11,3,0,1474,2,38,158.72894736842107,1,1881.0319283851522,27.287318349782858
745,291739,Milot Rashica,141,1996-06-28,Attack,7000000.0,35000000.0,2023-06-30,2022,1996,26,9,45,11,0,17699,46,248,1826.2866935483871,0,2,0,539,2,5,2,0,4383,8,65,454.9430769230769,3,0,0,2135,5,34,225.3294117647059,1,1821.0604508465917,26.417338008244247
746,55524,Alper Uludag,11688,1990-12-11,Defender,500000.0,1300000.0,2024-06-30,2022,1990,32,9,4,25,0,5701,4,87,579.7028735632185,1,6,0,1247,1,1,9,0,1761,1,30,182.87000000000003,0,0,0,8,0,3,1.3666666666666667,1,565.6637284482761,8.205839573570882
747,193612,Ahmet Engin,10484,1996-08-09,Attack,1100000.0,1100000.0,2023-06-30,2022,1996,26,3,3,3,0,1479,2,47,156.9968085106383,2,2,0,962,0,2,3,0,1190,0,41,126.45243902439024,0,1,0,228,0,12,25.849999999999998,1,294.0847550995968,4.266160618076178
748,634461,Borja Sainz,11688,2001-02-21,Attack,2200000.0,2500000.0,2025-06-30,2022,2001,21,5,7,7,0,2876,4,64,301.24375,4,4,0,1191,2,4,5,0,1507,2,27,160.43148148148148,0,1,0,316,0,12,35.38333333333333,1,426.77147817460315,6.1909896434109495
749,180843,Paul Gladon,385,1992-03-18,Attack,450000.0,1000000.0,2024-06-30,2022,1992,30,9,28,12,0,5770,6,144,604.7069444444444,6,4,0,1294,2,8,4,0,1755,3,36,186.92499999999998,2,0,0,461,1,13,51.79615384615384,1,634.6871260683761,9.207132213010686
750,34987,Burak Yilmaz,385,1985-07-15,Attack,1000000.0,18000000.0,2024-06-30,2022,1985,37,10,113,54,1,16844,30,218,1752.5266055045872,4,5,0,1093,2,20,19,1,4804,7,65,500.9907692307693,15,11,0,2692,5,35,285.59142857142854,1,1913.4760203050114,27.75797078870602
751,39247,Tunay Torun,10484,1990-04-21,Attack,150000.0,4250000.0,2023-06-30,2022,1990,32,10,13,35,0,9510,26,177,982.7228813559323,0,1,0,141,1,1,6,0,1021,2,37,109.05945945945948,1,4,0,822,1,20,88.66,1,743.7668798671554,10.78950512359627
752,396908,Yunus Akgün,141,2000-07-07,Attack,8500000.0,8500000.0,2026-06-30,2022,2000,22,6,10,7,0,3743,15,70,393.04714285714283,0,1,0,746,1,8,6,0,3386,12,45,355.7244444444445,5,2,0,1126,4,17,123.32352941176472,1,853.5701311433666,12.3823734998324
753,247380,Arianit Ferati,385,1997-09-07,Attack,650000.0,650000.0,2023-06-30,2022,1997,25,5,1,6,0,2449,3,41,255.7231707317073,1,5,0,1134,1,1,6,0,1879,1,31,197.31129032258065,0,1,0,745,0,10,82.9,1,506.82852084972467,7.352342609648795
754,251848,Iñigo Córdoba,385,1997-03-13,Attack,2500000.0,5000000.0,2024-06-30,2022,1997,25,7,17,17,0,9325,17,155,962.516129032258,1,1,0,767,2,13,4,0,3687,4,56,385.5839285714286,7,3,0,1402,1,23,150.79565217391306,1,1210.5696095471849,17.561210855493055
755,77966,Oguzhan Özyakup,385,1992-09-23,Midfield,1000000.0,14000000.0,2024-06-30,2022,1992,30,10,28,42,0,14544,40,244,1492.6606557377052,2,3,0,624,0,4,6,0,1678,3,35,176.5442857142857,2,3,0,938,3,23,100.77826086956522,1,1112.091683976513,16.13263409136546
756,82281,Ivo Pinto,385,1990-01-07,Defender,500000.0,4000000.0,2023-06-30,2022,1990,32,7,0,10,1,8275,4,107,843.5336448598132,0,1,0,1493,3,0,7,1,4052,3,54,416.35370370370373,0,6,1,2559,0,32,265.296875,1,1311.7036279854622,19.028318412506845
757,184767,Ximo Navarro,385,1990-01-23,Defender,900000.0,3000000.0,2023-06-30,2022,1990,32,9,2,45,1,14322,5,175,1446.934,0,2,0,704,0,0,11,1,3417,1,44,350.9159090909091,0,9,0,2072,1,27,215.42407407407407,1,1465.4055627104376,21.25800604328436
758,541537,Baris Yilmaz,141,2000-05-23,Attack,1500000.0,2000000.0,2026-06-30,2022,2000,22,3,3,4,0,1065,1,38,114.05263157894737,2,2,0,291,1,2,3,0,690,1,31,75.0258064516129,0,1,0,399,0,13,44.219230769230776,1,213.85243805430565,3.102265022197014
759,359692,George Cox,385,1998-01-14,Defender,900000.0,1000000.0,2023-06-30,2022,1998,24,5,10,17,1,8945,8,106,910.288679245283,0,3,0,2195,1,6,8,0,5335,5,63,547.0682539682539,6,5,0,3140,4,37,325.6364864864865,1,1601.4873737281755,23.232086144117016
760,68863,Mauro Icardi,141,1993-02-19,Attack,17500000.0,100000000.0,2023-06-30,2022,1993,29,10,154,15,0,21243,41,287,2216.1017421602787,4,1,0,460,3,14,4,0,2667,9,53,283.28207547169814,10,3,0,1891,6,38,202.22631578947372,1,1735.3727138702639,25.17430298993234
761,492313,Rodrigo Guth,385,2000-11-10,Defender,2000000.0,2000000.0,2027-06-30,2022,2000,22,3,3,4,0,3881,0,47,400.2074468085106,2,1,0,1293,0,3,4,0,3161,0,39,327.2551282051282,0,1,0,455,0,6,53.43333333333334,1,744.4879308634628,10.799965099201021
762,382528,Kerem Aktürkoglu,141,1998-10-21,Attack,13000000.0,16500000.0,2026-06-30,2022,1998,24,4,26,10,0,6369,17,100,664.8190000000001,11,4,0,2729,7,23,10,0,5856,16,90,611.5066666666667,12,6,0,3127,9,55,329.4354545454546,1,1579.1882878787878,22.908602929771067
763,44068,Juan Mata,141,1988-04-28,Attack,1800000.0,45000000.0,2023-06-30,2022,1988,34,10,43,20,0,16484,41,268,1703.500746268657,1,1,0,156,1,2,1,0,800,1,25,86.5,1,0,0,386,0,11,43.50909090909091,1,1025.1565228669488,14.871503229528962
764,432852,Deroy Duarte,385,1999-07-04,Midfield,750000.0,1500000.0,2024-06-30,2022,1999,23,7,8,12,0,7516,9,122,771.610655737705,1,4,0,1943,3,1,8,0,4148,4,60,427.66333333333336,0,4,0,2205,1,36,229.875,1,1257.327501781896,18.239507417885136
765,457736,Tijjani Noslin,385,1999-07-07,Attack,450000.0,450000.0,2026-06-30,2022,1999,23,3,4,2,0,1607,1,45,170.12111111111113,3,1,0,882,0,4,2,0,1415,0,37,150.1243243243243,1,1,0,533,0,16,58.48125,1,368.79350943334634,5.349928273615583
766,112465,Sérgio Oliveira,141,1992-06-02,Midfield,6500000.0,19000000.0,2026-06-30,2022,1992,30,10,43,64,0,15157,21,229,1547.3187772925764,1,4,0,1021,3,16,16,0,4746,7,76,490.1947368421053,13,7,0,2666,3,45,278.6744444444444,1,1787.7926050205572,25.93473572692846
767,136180,Fredrik Midtsjö,141,1993-08-11,Midfield,7000000.0,10000000.0,2025-06-30,2022,1993,29,7,7,29,0,16792,33,208,1713.023076923077,0,1,0,359,2,1,8,0,4703,10,64,485.49843749999997,1,5,0,3121,7,38,325.2631578947369,1,1910.1430422614476,27.70962071470933
768,52403,Dimitrios Siovas,385,1988-09-16,Defender,450000.0,6000000.0,2024-06-30,2022,1988,34,10,7,42,0,19058,4,226,1927.082743362832,1,3,0,1652,0,2,6,0,3375,0,41,348.43170731707323,1,3,0,1723,0,21,181.90476190476193,1,1668.240753385317,24.200448612686113
769,318077,Lucas Torreira,141,1996-02-11,Midfield,15000000.0,55000000.0,2026-06-30,2022,1996,26,8,13,46,1,16150,9,238,1642.7357142857143,0,4,0,1065,1,5,17,0,4016,3,63,413.2246031746032,1,4,0,1607,1,31,168.78387096774196,1,1610.14247902635,23.357642021217373
770,469787,Berkan Kutlu,141,1998-01-25,Midfield,4000000.0,5500000.0,2026-06-30,2022,1998,24,4,3,14,1,6892,5,102,705.6068627450982,0,5,0,1879,2,2,11,1,6104,4,82,625.5439024390245,2,6,1,4225,2,51,435.63431372549024,1,1726.8369320899094,25.05047808760611
771,236400,Léo Dubois,141,1994-09-14,Defender,6000000.0,16000000.0,2025-06-30,2022,1994,28,9,8,30,0,18379,27,230,1864.4908695652173,0,0,0,249,0,1,8,0,3861,6,55,397.27,1,4,0,2614,4,35,271.81857142857143,1,1800.1297204968944,26.113704936563227
772,239733,Dogan Erdogan,385,1996-08-22,Midfield,1100000.0,1100000.0,2025-06-30,2022,1996,26,5,0,10,2,4122,1,80,423.8025,0,4,0,759,0,0,7,1,2817,1,44,291.5522727272727,0,2,0,1039,1,17,111.66176470588236,1,760.9875776429452,11.039318353942011
773,697149,Kazimcan Karatas,141,2003-01-16,Defender,1200000.0,1200000.0,2027-06-30,2022,2003,19,2,0,2,0,1732,2,28,181.8857142857143,0,1,0,294,0,0,2,0,1732,2,28,181.8857142857143,0,0,0,290,0,5,35.3,1,399.12406015037595,5.789920482493368
774,475413,Sacha Boey,141,2000-09-13,Defender,6500000.0,6500000.0,2025-06-30,2022,2000,22,5,1,10,2,5720,5,74,584.5797297297297,0,7,1,2178,2,1,8,1,3913,3,47,402.3755319148936,1,1,0,1735,1,21,183.76190476190476,1,1079.7287038627464,15.663158306406208
775,168787,Roel Janssen,385,1990-06-16,Defender,300000.0,350000.0,2023-06-30,2022,1990,32,6,0,26,3,9916,2,124,1004.7967741935483,0,2,0,376,0,0,8,2,3066,0,41,315.57804878048785,0,6,2,2690,0,32,278.50624999999997,1,1254.365460267506,18.19653836002453
776,422951,Victor Nelsson,141,1998-10-14,Defender,14000000.0,14000000.0,2026-06-30,2022,1998,24,8,4,41,0,17944,4,206,1814.0606796116504,1,5,0,3150,0,1,10,0,6256,1,71,639.1612676056338,0,5,0,3106,1,36,321.67777777777786,1,2187.6166856587206,31.734811104516048
777,126687,Valentin Eysseric,10484,1992-03-25,Attack,1500000.0,7000000.0,2023-06-30,2022,1992,30,10,24,48,1,13291,33,220,1370.091363636364,4,8,0,1987,6,7,17,1,3808,11,57,397.0807017543859,3,9,1,1821,5,30,192.77,1,1473.6034011164274,21.376928546931794
778,215592,Haris Hajradinovic,10484,1994-02-18,Attack,3000000.0,3300000.0,2026-06-30,2022,1994,28,8,14,26,1,11291,23,150,1160.1773333333335,3,7,0,2633,6,9,16,0,5822,11,72,602.1361111111112,6,9,0,3189,5,40,333.4725000000001,1,1816.9081904761906,26.3571029591265
779,201248,Mickaël Tirpan,10484,1993-10-23,Midfield,700000.0,1000000.0,2024-06-30,2022,1993,29,9,4,40,0,13926,9,170,1414.6417647058825,0,4,0,897,1,1,9,0,4420,2,57,454.7543859649123,1,1,0,1832,0,27,192.6851851851852,1,1582.292818899288,22.953639021399717
780,238809,Florent Hadergjonaj,10484,1994-07-31,Defender,4000000.0,7000000.0,2023-06-30,2022,1994,28,8,8,25,1,14920,11,178,1513.1320224719102,4,5,0,3053,2,6,12,0,6467,4,72,660.5819444444446,2,7,0,3414,2,38,352.73421052631585,1,2100.3159955717947,30.468377671563758
781,230921,Mortadha Ben Ouanes,10484,1994-07-02,Defender,1400000.0,1400000.0,2023-06-30,2022,1994,28,3,6,12,0,3052,8,41,314.8439024390244,4,7,0,2228,6,4,9,0,2545,7,35,263.9214285714285,0,2,0,317,1,9,35.72222222222223,1,589.0798877274486,8.54552769004456
782,158118,Tarkan Serbest,10484,1994-05-02,Defender,600000.0,2000000.0,2023-06-30,2022,1994,28,6,3,23,0,6886,5,101,700.4178217821783,1,7,0,1098,1,1,14,0,2791,1,40,286.7275,0,7,0,1693,0,27,176.52037037037036,1,956.9276741186025,13.881736767652031
783,38414,Ryan Donk,10484,1986-03-30,Defender,200000.0,4500000.0,2023-06-30,2022,1986,36,10,15,41,2,17082,18,230,1730.3269565217392,1,4,0,1097,0,4,9,1,3824,4,51,393.04803921568634,3,5,1,2727,4,35,282.99142857142857,1,1737.8658545447165,25.21046990568107
784,159908,Aytac Kara,10484,1993-03-23,Midfield,1000000.0,3500000.0,2025-06-30,2022,1993,29,10,22,64,0,14424,14,201,1466.876119402985,0,1,0,522,1,2,11,0,2610,2,47,270.4031914893617,2,7,0,1652,0,24,173.73333333333335,1,1312.948594061972,19.04637859806338
785,91059,Joshua King,36,1992-01-15,Attack,7000000.0,20000000.0,2024-06-30,2022,1992,30,9,59,17,0,15660,19,221,1616.7859728506785,4,3,0,702,1,10,8,0,3172,5,54,332.32407407407413,6,3,0,1399,4,27,150.43148148148148,1,1457.4605790179319,21.142751593835776
786,129129,João Pedro,36,1992-03-09,Attack,9000000.0,18000000.0,2025-06-30,2022,1992,30,9,76,43,2,18612,21,248,1919.2048387096775,2,3,0,744,1,23,15,0,6226,6,78,646.0320512820513,17,6,0,3865,4,45,405.3888888888889,1,2334.1893851668046,33.86107799691152
787,179184,Michy Batshuayi,36,1993-10-02,Attack,10000000.0,40000000.0,2024-06-30,2022,1993,29,10,92,27,0,13784,23,256,1441.384375,9,4,0,728,1,25,11,0,3919,6,62,412.8709677419355,8,3,0,1954,4,29,208.28793103448277,1,1548.4589839404894,22.462826180010396
788,204201,Emre Tasdemir,141,1995-08-08,Defender,200000.0,3000000.0,2023-06-30,2022,1995,27,9,2,9,0,5626,8,105,577.1080952380952,1,0,0,194,1,1,1,0,778,3,26,83.49230769230769,0,0,0,515,2,21,56.25238095238096,1,470.2115567765568,6.821156115369095
789,283223,Emre Mor,36,1997-07-24,Attack,3500000.0,5000000.0,2025-06-30,2022,1997,25,9,13,25,1,6872,13,148,712.4432432432432,3,5,0,873,1,8,10,0,2791,4,49,292.59591836734694,0,2,0,566,0,12,62.41666666666667,1,857.7121658393087,12.44246020950407
790,216603,Irfan Can Kahveci,36,1995-07-15,Attack,8500000.0,11500000.0,2025-06-30,2022,1995,27,10,36,55,3,18380,37,275,1889.1836363636364,9,7,1,2324,7,10,14,1,4308,13,67,449.37985074626863,1,7,0,1984,6,31,209.35,1,1828.1967794864063,26.520861647851184
791,351738,Lincoln,36,1998-11-07,Attack,6000000.0,6000000.0,2026-06-30,2022,1998,24,5,10,13,1,9502,27,135,979.7385185185186,2,3,0,1334,6,9,10,0,6593,20,88,682.7920454545455,3,5,0,3770,10,47,392.87127659574463,1,1907.0327707034887,27.664501347581332
792,149829,Miha Zajc,36,1994-07-01,Midfield,5000000.0,6000000.0,2023-06-30,2022,1994,28,8,20,17,0,7903,10,138,812.776811594203,8,2,0,2103,3,12,9,0,4697,6,74,485.3972972972973,4,7,0,2594,3,43,270.03255813953496,1,1404.6597670254396,20.376793002583646
793,498529,Miguel Crespo,36,1996-09-11,Midfield,10000000.0,10000000.0,2024-06-30,2022,1996,26,3,5,16,0,3695,5,54,381.3425925925926,2,8,0,2370,4,5,15,0,3411,5,49,352.71122448979594,3,7,0,1041,1,16,111.85625,1,831.6520753386825,12.064417723896065
794,157113,Nazim Sangaré,36,1994-05-30,Defender,1100000.0,2700000.0,2024-06-30,2022,1994,28,6,5,22,0,9527,14,120,968.7891666666667,1,2,0,641,1,1,4,0,2690,4,41,279.1109756097561,0,2,0,2049,3,32,214.303125,1,1117.4713146051104,16.21067407109765
795,358948,Bright Osayi-Samuel,36,1997-12-31,Defender,9000000.0,9000000.0,2025-06-30,2022,1997,25,3,2,8,0,5664,4,84,580.0428571428571,0,6,0,2832,2,2,8,0,5455,4,81,558.8345679012345,2,2,0,2623,2,41,272.5975609756098,1,1400.93084139889,20.32269908788775
796,369316,Ferdi Kadioglu,36,1999-10-07,Defender,12000000.0,12000000.0,2026-06-30,2022,1999,23,7,11,15,0,8018,14,140,819.727142857143,0,7,0,2919,2,3,11,0,4853,5,72,497.1402777777778,3,4,0,1934,3,37,201.777027027027,1,1357.5031890353087,19.692712878006628
797,861410,Arda Güler,36,2005-02-25,Attack,10000000.0,10000000.0,2025-06-30,2022,2005,17,3,6,3,0,723,4,30,80.36,6,1,0,586,3,6,2,0,632,4,27,70.94074074074075,0,1,0,46,1,4,6.350000000000001,1,153.02934640522878,2.2199306823056038
798,129604,Ezgjan Alioski,36,1992-02-12,Defender,6500000.0,7500000.0,2023-06-30,2022,1992,30,4,3,10,0,3582,5,57,368.3342105263158,1,2,0,922,2,1,7,0,2565,5,40,265.71250000000003,0,5,0,1643,3,23,172.7934782608696,1,755.5960001906942,10.961105066795213
799,44996,Serdar Aziz,36,1990-10-23,Defender,2300000.0,5000000.0,2025-06-30,2022,1990,32,10,16,72,2,15975,9,196,1608.3505102040815,2,9,0,2131,1,4,18,0,4559,1,60,465.2983333333334,2,9,0,2428,0,32,251.4375,1,1753.7165051020409,25.440408452327745
800,306462,Mert Hakan Yandas,36,1994-08-19,Midfield,3000000.0,3500000.0,2024-06-30,2022,1994,28,7,13,29,0,7529,19,138,774.5057971014494,1,8,0,1093,10,4,16,0,3140,13,61,326.6975409836066,3,8,0,2047,3,38,213.88684210526318,1,1091.311052131398,15.831178433909345
801,347913,Luan Peres,36,1994-07-19,Defender,6000000.0,7000000.0,2025-06-30,2022,1994,28,4,0,9,0,4011,3,55,411.9427272727273,0,2,0,754,1,0,9,0,3971,3,50,408.09200000000004,0,2,0,2017,1,24,212.10416666666669,1,1030.2849588744589,14.945899237306223
802,263380,Attila Szalai,36,1998-01-20,Defender,15000000.0,15000000.0,2025-06-30,2022,1998,24,4,6,13,0,7819,5,96,797.1947916666668,2,7,0,3145,1,5,11,0,7009,3,87,715.4563218390806,3,4,0,3864,2,47,398.6712765957447,1,1870.5364885210324,27.13506553340504
803,317454,Diego Rossi,36,1998-03-05,Attack,14000000.0,20000000.0,2025-06-30,2022,1998,24,3,9,3,0,3870,19,67,406.7761194029851,7,2,0,2476,13,9,3,0,3534,18,61,372.3434426229509,2,1,0,1058,5,20,114.89000000000001,1,876.8557236359188,12.72016754028395
804,549966,Jackson Muleka,114,1999-10-04,Attack,6000000.0,6000000.0,2027-06-30,2022,1999,23,4,25,11,0,4169,8,76,438.9355263157895,4,2,0,610,1,23,10,0,3372,8,60,357.22,7,6,0,1550,2,30,165.46666666666667,1,920.8513863463006,13.3583936311183
805,215679,Georges-Kevin N'Koudou,114,1995-02-13,Attack,5500000.0,8000000.0,2023-06-30,2022,1995,27,10,31,12,0,10151,15,193,1052.1095854922278,6,3,0,1114,0,15,3,0,2671,2,56,282.3196428571429,9,0,0,1557,2,34,166.8794117647059,1,1116.5988539817195,16.198017661379737
806,129078,Nathan Redmond,114,1994-03-06,Attack,11000000.0,20000000.0,2023-06-30,2022,1994,28,9,34,15,1,18872,27,267,1937.0681647940075,0,3,0,452,1,5,4,0,4017,10,64,418.17656250000005,3,1,0,2713,8,39,285.0064102564103,1,1880.9660506891285,27.28636269047882
807,118287,Rachid Ghezzal,114,1992-05-09,Attack,8000000.0,12000000.0,2024-06-30,2022,1992,30,10,31,35,2,12854,47,239,1333.7782426778244,4,5,0,1684,7,15,13,0,5005,19,66,523.2833333333334,11,8,0,3321,12,43,350.0232558139535,1,1802.0040438195326,26.140894936064807
808,207929,Dele Alli,114,1996-04-11,Attack,14000000.0,100000000.0,2023-06-30,2022,1996,26,10,64,40,1,19288,53,279,1993.9632616487456,1,0,0,456,0,3,6,0,2500,4,49,261.6020408163265,2,3,0,1606,4,28,170.58571428571432,1,1560.1627140268847,22.63260714115632
809,170838,Salih Ucan,114,1994-01-06,Midfield,4500000.0,5500000.0,2024-06-30,2022,1994,28,10,6,29,0,7246,14,145,744.1472413793103,1,3,0,1008,1,2,13,0,3297,7,60,341.2950000000001,1,8,0,2031,6,35,212.85285714285715,1,1097.047549261084,15.914395321952679
810,199316,Abdülkerim Bardakci,141,1994-09-07,Defender,4000000.0,5000000.0,2025-06-30,2022,1994,28,6,10,28,1,8775,9,103,890.4194174757281,1,5,1,1035,1,8,22,1,6162,6,69,627.2304347826088,5,12,0,3687,5,41,379.54268292682934,1,1765.7051866957495,25.614323082007928
811,337800,Gedson Fernandes,114,1999-01-09,Midfield,6500000.0,22000000.0,2026-06-30,2022,1999,23,6,5,18,0,7446,16,114,764.5815789473684,0,3,0,1118,2,3,9,0,3544,8,47,367.7404255319149,0,2,0,1536,3,21,163.46428571428572,1,1097.4961482684512,15.920902954141534
812,361264,Kerem Atakan Kesgin,114,2000-11-05,Midfield,3000000.0,3000000.0,2026-06-30,2022,2000,22,6,2,5,0,1522,1,35,159.84857142857146,0,0,0,12,0,2,5,0,1437,1,27,151.52222222222224,1,2,0,404,0,7,46.72142857142858,1,354.0654112554113,5.136274109853892
813,441170,Valentin Rosier,114,1996-08-19,Defender,7000000.0,8000000.0,2025-06-30,2022,1996,26,7,3,32,1,13265,20,160,1344.640625,2,9,0,2466,4,3,18,0,6463,10,76,659.0539473684212,1,9,0,3997,6,46,411.38913043478266,1,2072.42497937203,30.06377473704828
814,16101,Atiba Hutchinson,114,1983-02-08,Midfield,200000.0,3500000.0,2023-06-30,2022,1983,39,10,23,29,0,22383,32,279,2281.3225806451615,0,3,0,606,2,2,6,0,3255,9,54,338.5777777777777,2,3,0,2649,7,40,277.12250000000006,1,1925.7786621174523,27.936439903777142
815,181380,Arthur Masuaku,114,1993-11-07,Defender,5500000.0,10000000.0,2023-06-30,2022,1993,29,10,4,36,1,15978,18,210,1619.1085714285716,1,2,0,1114,3,2,4,0,2064,5,34,215.47058823529412,1,1,0,715,1,13,78.2,1,1211.1325818603304,17.569377651866418
816,338422,Feyzi Yildirim,10484,1996-01-23,Defender,100000.0,275000.0,2023-06-30,2022,1996,26,5,1,6,0,1172,0,27,122.79074074074074,0,2,0,256,0,1,4,0,901,0,19,95.79210526315791,1,2,0,645,0,12,70.625,1,275.80468211126106,4.000979488738192
817,462772,Tayyip Sanuc,114,1999-12-17,Defender,3800000.0,3800000.0,2026-06-30,2022,1999,23,5,4,7,0,4331,1,56,444.98392857142863,2,1,0,785,0,4,4,0,3045,1,39,315.5076923076923,0,1,0,530,0,7,61.02142857142857,1,756.8836269708552,10.979784112767666
818,77710,Necip Uysal,114,1991-01-24,Defender,850000.0,5500000.0,2025-06-30,2022,1991,31,10,2,46,2,12322,9,230,1249.457391304348,0,3,0,1698,0,0,6,1,3098,2,58,319.34137931034485,0,3,1,1400,2,31,146.76612903225808,1,1250.66818397253,18.142903568522225
819,204198,Romain Saïss,114,1990-03-26,Defender,6500000.0,10000000.0,2024-06-30,2022,1990,32,8,12,48,0,15163,4,184,1531.9407608695656,0,3,0,913,1,3,11,0,5242,1,60,536.4366666666667,3,5,0,3189,0,36,330.2583333333334,1,1901.0087137681162,27.57711295354495
820,184440,Tayfur Bingöl,114,1993-01-11,Defender,2000000.0,2000000.0,2023-06-30,2022,1993,29,7,9,18,0,5778,12,121,591.8252066115704,0,1,0,284,0,4,9,0,2690,10,60,278.43333333333334,1,5,0,1490,2,32,155.85625,1,869.5395429609575,12.614034864825543
821,234189,Mahmoud Trezeguet,449,1994-10-01,Attack,10000000.0,10000000.0,2026-06-30,2022,1994,28,9,49,18,1,13964,31,192,1444.3229166666667,7,5,0,1779,5,15,6,0,3279,9,48,345.98125000000005,2,0,0,446,0,12,50.116666666666674,1,1291.4107142857144,18.73393787169111
822,162571,Anastasios Bakasetas,449,1993-06-28,Attack,11000000.0,11000000.0,2024-06-30,2022,1993,29,10,75,59,1,21460,50,301,2215.179568106312,9,8,0,2840,8,25,17,0,6392,17,83,666.1012048192771,16,9,0,3552,9,44,374.2727272727273,1,2481.1867323479028,35.993505069825545
823,109217,Edin Visca,449,1990-02-17,Attack,5000000.0,13000000.0,2025-06-30,2022,1990,32,9,96,20,0,25999,88,301,2688.4375415282393,5,2,0,1777,6,10,5,0,4333,19,54,454.22407407407405,5,3,0,2556,13,32,271.38750000000005,1,2297.0830068752307,33.32279178179187
824,38593,Marek Hamsik,449,1987-07-27,Midfield,2200000.0,40000000.0,2023-06-30,2022,1987,35,9,48,10,0,19173,41,266,1967.0578947368422,2,2,0,1580,0,4,4,0,3457,4,47,358.7553191489362,2,2,0,1877,4,21,199.73809523809524,1,1721.528592758492,24.97347229995347
825,271495,Abdülkadir Ömür,449,1999-06-25,Attack,9500000.0,15000000.0,2027-06-30,2022,1999,23,8,21,7,0,10837,27,164,1119.4079268292685,5,1,0,2228,4,9,2,0,3866,5,68,402.9352941176471,4,1,0,1638,1,30,173.66000000000003,1,1337.9408176345833,19.408929999027773
826,275935,Dorukhan Toköz,449,1996-05-21,Midfield,6500000.0,7000000.0,2024-06-30,2022,1996,26,7,5,20,1,6630,8,106,679.4547169811322,2,2,0,1655,2,2,5,1,3040,3,53,315.1858490566038,0,3,1,1385,1,30,145.76666666666668,1,958.4074141267538,13.90320271730872
